room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
5095875,1210,26331349,Shared room,,Seoul,,Yegwan-dong,0,0.0,4,1.0,,72.0,,2017-05-10 11:48:50.802759,37.563341,126.997315,0101000020E6100000DB334B02D4BF5F407BBFD18E1BC84240
4343777,1210,22551232,Shared room,,Seoul,,Eungam-dong,0,0.0,3,1.0,,75.0,,2017-05-10 11:48:50.799998,37.598953,126.927509,0101000020E6100000B96FB54E5CBB5F40A96BED7DAACC4240
9268016,1210,48140208,Shared room,,Seoul,,Myeong-dong 2(i)-ga,0,0.0,2,1.0,,64.0,,2017-05-10 11:48:50.797418,37.562361,126.98428,0101000020E6100000D7868A71FEBE5F40DFC5FB71FBC74240
13592869,1210,77609130,Shared room,,Seoul,,Yeonnam-dong,0,0.0,3,1.0,,72.0,,2017-05-10 11:48:50.794906,37.563363,126.92543,0101000020E6100000302FC03E3ABB5F4063635E471CC84240
17838956,1210,102169445,Shared room,,Seoul,,Donggyo-dong,0,0.0,6,1.0,,64.0,,2017-05-10 11:48:50.791198,37.559467,126.925324,0101000020E61000000D8D278238BB5F407A185A9D9CC74240
15923184,1210,57837153,Shared room,,Seoul,,Euljiro 6(yuk)-ga,18,5.0,4,1.0,,64.0,,2017-05-10 11:48:50.784475,37.565504,127.007133,0101000020E61000003B6EF8DD74C05F40EBE0606F62C84240
17586434,1210,119469918,Shared room,,Seoul,,Yeonnam-dong,0,0.0,6,1.0,,64.0,,2017-05-10 11:48:49.694546,37.561098,126.923942,0101000020E6100000A759A0DD21BB5F40EEEC2B0FD2C74240
7136315,1210,35349627,Shared room,,Seoul,,Donggyo-dong,1,0.0,2,1.0,,72.0,,2017-05-10 11:48:49.692344,37.558627,126.924214,0101000020E610000058207A5226BB5F40D0D4EB1681C74240
6706036,1210,33656141,Shared room,,Seoul,,Yeonnam-dong,2,0.0,3,1.0,,64.0,,2017-05-10 11:48:49.690113,37.562427,126.92604,0101000020E61000006CB2463D44BB5F4096B1A19BFDC74240
9499689,1210,6768967,Shared room,,Seoul,,Nogosan-dong,0,0.0,3,1.0,,63.0,,2017-05-10 11:48:49.687054,37.55208,126.936397,0101000020E6100000A4C4AEEDEDBB5F404963B48EAAC64240
4672812,1210,22951253,Shared room,,Seoul,,Myeong-dong 1(il)-ga,0,0.0,2,1.0,,77.0,,2017-05-10 11:48:49.682289,37.564625,126.985785,0101000020E6100000CBF8F71917BF5F4083C0CAA145C84240
13338461,1210,74417425,Shared room,,Seoul,,Yeoksam-dong,4,4.5,2,1.0,,64.0,,2017-05-10 11:48:49.679440,37.501939,127.026219,0101000020E61000002AE27492ADC15F4021CB82893FC04240
4123902,1210,6006347,Shared room,,Seoul,,Sinsu-dong,3,5.0,2,1.0,,68.0,,2017-05-10 11:48:49.676055,37.548722,126.939104,0101000020E6100000BDE2A9471ABC5F40404CC2853CC64240
10624987,1210,54840401,Shared room,,Seoul,,Taepyeongno 1(il)-ga,1,0.0,2,1.0,,73.0,,2017-05-10 11:48:49.671347,37.567866,126.978288,0101000020E61000006F8445459CBE5F40534145D5AFC84240
6415135,1210,2008249,Shared room,,Seoul,,Cheongpa-dong 1(il)-ga,0,0.0,4,1.0,,64.0,,2017-05-10 11:48:49.665082,37.548635,126.970101,0101000020E61000004834812216BE5F407138F3AB39C64240
4220156,1210,8371068,Shared room,,Seoul,,Seogye-dong,1,0.0,2,1.0,,77.0,,2017-05-10 11:48:48.704031,37.553887,126.968128,0101000020E6100000E19524CFF5BD5F40FC56EBC4E5C64240
16233095,1210,105406085,Shared room,,Seoul,,Bulgwang-dong,0,0.0,4,1.0,,65.0,,2017-05-10 11:48:44.131195,37.617717,126.925445,0101000020E6100000CA4FAA7D3ABB5F407497C45911CF4240
12373147,1210,66172277,Shared room,,Seoul,,Gwancheol-dong,0,0.0,2,1.0,,70.0,,2017-05-10 11:48:43.708064,37.569609,126.984155,0101000020E610000079CC4065FCBE5F40EE409DF2E8C84240
4472219,1210,19759971,Shared room,,Seoul,,Gwancheol-dong,3,4.5,4,1.0,,64.0,,2017-05-10 11:48:43.429376,37.56942,126.986786,0101000020E6100000A489778027BF5F401BD82AC1E2C84240
12434615,1210,15711308,Shared room,,Seoul,,Seogyo-dong,6,5.0,6,1.0,,72.0,,2017-05-10 11:48:43.392558,37.554863,126.926405,0101000020E6100000757632384ABB5F40566133C005C74240
13553264,1210,77609130,Shared room,,Seoul,,Yeonnam-dong,1,0.0,2,1.0,,64.0,,2017-05-10 11:48:43.340704,37.562734,126.925384,0101000020E6100000770FD07D39BB5F40732CEFAA07C84240
13252660,1210,57837153,Shared room,,Seoul,,Hoehyeon-dong 1(il)-ga,34,5.0,3,1.0,,64.0,,2017-05-10 11:48:43.058005,37.559189,126.978791,0101000020E6100000A0A70183A4BE5F4038A4518193C74240
17440100,1210,54819097,Shared room,,Seoul,,Hyehwa-dong,0,0.0,4,1.0,,72.0,,2017-05-10 11:48:42.695002,37.590647,127.000083,0101000020E61000004792205C01C05F40813D26529ACB4240
2886476,1210,14749086,Shared room,,Seoul,,Cheongdam-dong,0,0.0,1,1.0,,43.0,,2017-05-10 11:48:41.157039,37.527211,127.049053,0101000020E610000053B131AF23C35F40B58B69A67BC34240
13443823,1210,34486805,Shared room,,Seoul,,Seogyo-dong,0,0.0,2,1.0,,45.0,,2017-05-10 11:48:40.364431,37.553265,126.926636,0101000020E6100000F6D214014EBB5F40BF823463D1C64240
16302947,1210,106209336,Shared room,,Seoul,,Hwagok-dong,0,0.0,1,1.0,,55.0,,2017-05-10 11:48:40.361929,37.530918,126.839083,0101000020E61000004BE82E89B3B55F40CA6DFB1EF5C34240
3326229,1210,16794256,Shared room,,Seoul,,Yangjae-dong,0,0.0,1,1.0,,45.0,,2017-05-10 11:48:40.357531,37.471156,127.034581,0101000020E610000008043A9336C25F4037A8FDD64EBC4240
1005305,1210,5528876,Shared room,,Seoul,,Geumho-dong 1(il)-ga,0,0.0,2,1.0,,62.0,,2017-05-10 11:48:40.354115,37.551911,127.0153,0101000020E61000003EE8D9ACFAC05F40BDA60705A5C64240
